PricingKey,ProductKey,ChannelKey,EffectiveDateKey,ChannelMRP,TransferPrice,MarginSpreadAmount,MarginSpreadPct,SourceSystem,ETL_LoadedAt
7103,1002,4,20220501,1695.00,395.00,1300.00,329.11,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7104,1005,4,20220501,1695.00,395.00,1300.00,329.11,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7105,1000,4,20220501,1695.00,395.00,1300.00,329.11,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7106,1001,4,20220501,1695.00,395.00,1300.00,329.11,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7107,1010,4,20220501,1695.00,395.00,1300.00,329.11,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7108,1009,4,20220501,1695.00,395.00,1300.00,329.11,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7109,1008,4,20220501,1695.00,395.00,1300.00,329.11,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7110,1011,4,20220501,1695.00,395.00,1300.00,329.11,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7111,1006,4,20220501,1695.00,395.00,1300.00,329.11,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7112,1007,4,20220501,1695.00,395.00,1300.00,329.11,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7113,1016,4,20220501,1695.00,395.00,1300.00,329.11,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7114,1015,4,20220501,1695.00,395.00,1300.00,329.11,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7115,1014,4,20220501,1695.00,395.00,1300.00,329.11,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7116,1017,4,20220501,1695.00,395.00,1300.00,329.11,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7117,1012,4,20220501,1695.00,395.00,1300.00,329.11,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7118,1013,4,20220501,1695.00,395.00,1300.00,329.11,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7119,1022,4,20220501,1695.00,395.00,1300.00,329.11,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7120,1021,4,20220501,1695.00,395.00,1300.00,329.11,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7121,1020,4,20220501,1695.00,395.00,1300.00,329.11,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7122,1023,4,20220501,1695.00,395.00,1300.00,329.11,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7123,1018,4,20220501,1695.00,395.00,1300.00,329.11,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7124,1019,4,20220501,1695.00,395.00,1300.00,329.11,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7125,1028,4,20220501,1695.00,395.00,1300.00,329.11,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7126,1027,4,20220501,1695.00,395.00,1300.00,329.11,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7127,1026,4,20220501,1695.00,395.00,1300.00,329.11,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7128,1029,4,20220501,1695.00,395.00,1300.00,329.11,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7129,1024,4,20220501,1695.00,395.00,1300.00,329.11,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7130,1025,4,20220501,1695.00,395.00,1300.00,329.11,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7131,1040,4,20220501,1795.00,425.00,1370.00,322.35,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7132,1039,4,20220501,1795.00,425.00,1370.00,322.35,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7133,1038,4,20220501,1795.00,425.00,1370.00,322.35,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7134,1041,4,20220501,1795.00,425.00,1370.00,322.35,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7135,1036,4,20220501,1795.00,425.00,1370.00,322.35,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7136,1037,4,20220501,1795.00,425.00,1370.00,322.35,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7137,158,4,20220501,2495.00,1040.00,1455.00,139.90,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7138,157,4,20220501,2495.00,1040.00,1455.00,139.90,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7139,156,4,20220501,2495.00,1040.00,1455.00,139.90,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7140,159,4,20220501,2495.00,1040.00,1455.00,139.90,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7141,154,4,20220501,2495.00,1040.00,1455.00,139.90,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7142,155,4,20220501,2495.00,1040.00,1455.00,139.90,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7143,146,4,20220501,2495.00,1040.00,1455.00,139.90,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7144,145,4,20220501,2495.00,1040.00,1455.00,139.90,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7145,144,4,20220501,2495.00,1040.00,1455.00,139.90,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7146,147,4,20220501,2495.00,1040.00,1455.00,139.90,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7147,142,4,20220501,2495.00,1040.00,1455.00,139.90,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7148,143,4,20220501,2495.00,1040.00,1455.00,139.90,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7149,98,4,20220501,2495.00,950.00,1545.00,162.63,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7150,97,4,20220501,2495.00,950.00,1545.00,162.63,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7151,96,4,20220501,2495.00,950.00,1545.00,162.63,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7152,99,4,20220501,2495.00,950.00,1545.00,162.63,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7153,94,4,20220501,2495.00,950.00,1545.00,162.63,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7154,95,4,20220501,2495.00,950.00,1545.00,162.63,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7155,176,4,20220501,2150.00,940.00,1210.00,128.72,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7156,175,4,20220501,2150.00,940.00,1210.00,128.72,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7157,174,4,20220501,2150.00,940.00,1210.00,128.72,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7158,177,4,20220501,2150.00,940.00,1210.00,128.72,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7159,172,4,20220501,2150.00,940.00,1210.00,128.72,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7160,173,4,20220501,2150.00,940.00,1210.00,128.72,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7161,182,4,20220501,2250.00,925.00,1325.00,143.24,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7162,181,4,20220501,2250.00,925.00,1325.00,143.24,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7163,180,4,20220501,2250.00,925.00,1325.00,143.24,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7164,183,4,20220501,2250.00,925.00,1325.00,143.24,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7165,178,4,20220501,2250.00,925.00,1325.00,143.24,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7166,179,4,20220501,2250.00,925.00,1325.00,143.24,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7167,74,4,20220501,1995.00,900.00,1095.00,121.67,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7168,73,4,20220501,1995.00,900.00,1095.00,121.67,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7169,72,4,20220501,1995.00,900.00,1095.00,121.67,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7170,75,4,20220501,1995.00,900.00,1095.00,121.67,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7171,70,4,20220501,1995.00,900.00,1095.00,121.67,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7172,71,4,20220501,1995.00,900.00,1095.00,121.67,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7173,301,4,20220501,2695.00,1150.00,1545.00,134.35,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7174,300,4,20220501,2695.00,1150.00,1545.00,134.35,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7175,299,4,20220501,2695.00,1150.00,1545.00,134.35,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7176,302,4,20220501,2695.00,1150.00,1545.00,134.35,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7177,297,4,20220501,2695.00,1150.00,1545.00,134.35,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7178,298,4,20220501,2695.00,1150.00,1545.00,134.35,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7179,307,4,20220501,2695.00,1150.00,1545.00,134.35,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7180,306,4,20220501,2695.00,1150.00,1545.00,134.35,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7181,305,4,20220501,2695.00,1150.00,1545.00,134.35,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7182,308,4,20220501,2695.00,1150.00,1545.00,134.35,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7183,303,4,20220501,2695.00,1150.00,1545.00,134.35,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7184,304,4,20220501,2695.00,1150.00,1545.00,134.35,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7185,242,4,20220501,2150.00,910.00,1240.00,136.26,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7186,241,4,20220501,2150.00,910.00,1240.00,136.26,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7187,240,4,20220501,2150.00,910.00,1240.00,136.26,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7188,243,4,20220501,2150.00,910.00,1240.00,136.26,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7189,238,4,20220501,2150.00,910.00,1240.00,136.26,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7190,239,4,20220501,2150.00,910.00,1240.00,136.26,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7191,460,4,20220501,1595.00,361.00,1234.00,341.83,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7192,458,4,20220501,1595.00,361.00,1234.00,341.83,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7193,457,4,20220501,1595.00,361.00,1234.00,341.83,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7194,456,4,20220501,1595.00,361.00,1234.00,341.83,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7195,459,4,20220501,1595.00,361.00,1234.00,341.83,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7196,855,4,20220501,1695.00,375.00,1320.00,352.00,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7197,853,4,20220501,1695.00,375.00,1320.00,352.00,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7198,852,4,20220501,1695.00,375.00,1320.00,352.00,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7199,851,4,20220501,1695.00,375.00,1320.00,352.00,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7200,854,4,20220501,1695.00,375.00,1320.00,352.00,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7201,595,4,20220501,1795.00,435.00,1360.00,312.64,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7202,594,4,20220501,1795.00,435.00,1360.00,312.64,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7203,593,4,20220501,1795.00,435.00,1360.00,312.64,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7204,596,4,20220501,1795.00,435.00,1360.00,312.64,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7205,591,4,20220501,1795.00,435.00,1360.00,312.64,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7206,592,4,20220501,1795.00,435.00,1360.00,312.64,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7207,435,4,20220501,1695.00,395.00,1300.00,329.11,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7208,433,4,20220501,1695.00,395.00,1300.00,329.11,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7209,432,4,20220501,1695.00,395.00,1300.00,329.11,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7210,431,4,20220501,1695.00,395.00,1300.00,329.11,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7211,434,4,20220501,1695.00,395.00,1300.00,329.11,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7212,445,4,20220501,1795.00,425.00,1370.00,322.35,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7213,443,4,20220501,1795.00,425.00,1370.00,322.35,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7214,442,4,20220501,1795.00,425.00,1370.00,322.35,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7215,441,4,20220501,1795.00,425.00,1370.00,322.35,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7216,444,4,20220501,1795.00,425.00,1370.00,322.35,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7217,450,4,20220501,1895.00,450.00,1445.00,321.11,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7218,448,4,20220501,1895.00,450.00,1445.00,321.11,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7219,447,4,20220501,1895.00,450.00,1445.00,321.11,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7220,446,4,20220501,1895.00,450.00,1445.00,321.11,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7221,449,4,20220501,1895.00,450.00,1445.00,321.11,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7222,455,4,20220501,1895.00,415.00,1480.00,356.63,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7223,453,4,20220501,1895.00,415.00,1480.00,356.63,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7224,452,4,20220501,1895.00,415.00,1480.00,356.63,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7225,451,4,20220501,1895.00,415.00,1480.00,356.63,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7226,454,4,20220501,1895.00,415.00,1480.00,356.63,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7227,264,4,20220501,1895.00,825.00,1070.00,129.70,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7228,263,4,20220501,1895.00,825.00,1070.00,129.70,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7229,262,4,20220501,1895.00,825.00,1070.00,129.70,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7230,265,4,20220501,1895.00,825.00,1070.00,129.70,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7231,260,4,20220501,1895.00,825.00,1070.00,129.70,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7232,261,4,20220501,1895.00,825.00,1070.00,129.70,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7233,134,4,20220501,2495.00,950.00,1545.00,162.63,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7234,133,4,20220501,2495.00,950.00,1545.00,162.63,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7235,132,4,20220501,2495.00,950.00,1545.00,162.63,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7236,135,4,20220501,2495.00,950.00,1545.00,162.63,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7237,130,4,20220501,2495.00,950.00,1545.00,162.63,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7238,131,4,20220501,2495.00,950.00,1545.00,162.63,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7239,164,4,20220501,2195.00,895.00,1300.00,145.25,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7240,163,4,20220501,2195.00,895.00,1300.00,145.25,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7241,162,4,20220501,2195.00,895.00,1300.00,145.25,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7242,165,4,20220501,2195.00,895.00,1300.00,145.25,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7243,160,4,20220501,2195.00,895.00,1300.00,145.25,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7244,161,4,20220501,2195.00,895.00,1300.00,145.25,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7245,188,4,20220501,2050.00,875.00,1175.00,134.29,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7246,187,4,20220501,2050.00,875.00,1175.00,134.29,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7247,186,4,20220501,2050.00,875.00,1175.00,134.29,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7248,189,4,20220501,2050.00,875.00,1175.00,134.29,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7249,184,4,20220501,2050.00,875.00,1175.00,134.29,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7250,185,4,20220501,2050.00,875.00,1175.00,134.29,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7251,170,4,20220501,2395.00,1050.00,1345.00,128.10,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7252,169,4,20220501,2395.00,1050.00,1345.00,128.10,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7253,168,4,20220501,2395.00,1050.00,1345.00,128.10,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7254,171,4,20220501,2395.00,1050.00,1345.00,128.10,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7255,166,4,20220501,2395.00,1050.00,1345.00,128.10,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7256,167,4,20220501,2395.00,1050.00,1345.00,128.10,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7257,282,4,20220501,1895.00,510.00,1385.00,271.57,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7258,281,4,20220501,1895.00,510.00,1385.00,271.57,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7259,280,4,20220501,1895.00,510.00,1385.00,271.57,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7260,283,4,20220501,1895.00,510.00,1385.00,271.57,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7261,278,4,20220501,1895.00,510.00,1385.00,271.57,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7262,279,4,20220501,1895.00,510.00,1385.00,271.57,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7263,218,4,20220501,1895.00,825.00,1070.00,129.70,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7264,217,4,20220501,1895.00,825.00,1070.00,129.70,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7265,216,4,20220501,1895.00,825.00,1070.00,129.70,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7266,219,4,20220501,1895.00,825.00,1070.00,129.70,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7267,214,4,20220501,1895.00,825.00,1070.00,129.70,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7268,215,4,20220501,1895.00,825.00,1070.00,129.70,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7269,212,4,20220501,1995.00,845.00,1150.00,136.09,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7270,211,4,20220501,1995.00,845.00,1150.00,136.09,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7271,210,4,20220501,1995.00,845.00,1150.00,136.09,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7272,213,4,20220501,1995.00,845.00,1150.00,136.09,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7273,208,4,20220501,1995.00,845.00,1150.00,136.09,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7274,209,4,20220501,1995.00,845.00,1150.00,136.09,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7275,116,4,20220501,1895.00,695.00,1200.00,172.66,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7276,115,4,20220501,1895.00,695.00,1200.00,172.66,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7277,114,4,20220501,1895.00,695.00,1200.00,172.66,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7278,117,4,20220501,1895.00,695.00,1200.00,172.66,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7279,112,4,20220501,1895.00,695.00,1200.00,172.66,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7280,113,4,20220501,1895.00,695.00,1200.00,172.66,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7281,206,4,20220501,2595.00,1140.00,1455.00,127.63,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7282,205,4,20220501,2595.00,1140.00,1455.00,127.63,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7283,204,4,20220501,2595.00,1140.00,1455.00,127.63,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7284,207,4,20220501,2595.00,1140.00,1455.00,127.63,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7285,202,4,20220501,2595.00,1140.00,1455.00,127.63,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7286,203,4,20220501,2595.00,1140.00,1455.00,127.63,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7287,200,4,20220501,2295.00,980.00,1315.00,134.18,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7288,199,4,20220501,2295.00,980.00,1315.00,134.18,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7289,198,4,20220501,2295.00,980.00,1315.00,134.18,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7290,201,4,20220501,2295.00,980.00,1315.00,134.18,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7291,196,4,20220501,2295.00,980.00,1315.00,134.18,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7292,197,4,20220501,2295.00,980.00,1315.00,134.18,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7293,128,4,20220501,2495.00,950.00,1545.00,162.63,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7294,127,4,20220501,2495.00,950.00,1545.00,162.63,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7295,126,4,20220501,2495.00,950.00,1545.00,162.63,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7296,129,4,20220501,2495.00,950.00,1545.00,162.63,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7297,124,4,20220501,2495.00,950.00,1545.00,162.63,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7298,125,4,20220501,2495.00,950.00,1545.00,162.63,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7299,1093,4,20220501,2795.00,680.00,2115.00,311.03,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7300,1092,4,20220501,2795.00,680.00,2115.00,311.03,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7301,1091,4,20220501,2795.00,680.00,2115.00,311.03,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7302,1094,4,20220501,2795.00,680.00,2115.00,311.03,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7303,1089,4,20220501,2795.00,680.00,2115.00,311.03,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7304,1090,4,20220501,2795.00,680.00,2115.00,311.03,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7305,1087,4,20220501,2795.00,680.00,2115.00,311.03,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7306,1086,4,20220501,2795.00,680.00,2115.00,311.03,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7307,1085,4,20220501,2795.00,680.00,2115.00,311.03,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7308,1088,4,20220501,2795.00,680.00,2115.00,311.03,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7309,1083,4,20220501,2795.00,680.00,2115.00,311.03,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7310,1084,4,20220501,2795.00,680.00,2115.00,311.03,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7311,1081,4,20220501,2795.00,680.00,2115.00,311.03,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7312,1080,4,20220501,2795.00,680.00,2115.00,311.03,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7313,1079,4,20220501,2795.00,680.00,2115.00,311.03,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7314,1082,4,20220501,2795.00,680.00,2115.00,311.03,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7315,1077,4,20220501,2795.00,680.00,2115.00,311.03,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7316,1078,4,20220501,2795.00,680.00,2115.00,311.03,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7317,1075,4,20220501,2795.00,680.00,2115.00,311.03,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7318,1074,4,20220501,2795.00,680.00,2115.00,311.03,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7319,1073,4,20220501,2795.00,680.00,2115.00,311.03,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7320,1076,4,20220501,2795.00,680.00,2115.00,311.03,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7321,1071,4,20220501,2795.00,680.00,2115.00,311.03,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7322,1072,4,20220501,2795.00,680.00,2115.00,311.03,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7323,1058,4,20220501,1995.00,425.00,1570.00,369.41,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7324,1057,4,20220501,1995.00,425.00,1570.00,369.41,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7325,1056,4,20220501,1995.00,425.00,1570.00,369.41,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7326,1059,4,20220501,1995.00,425.00,1570.00,369.41,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7327,1054,4,20220501,1995.00,425.00,1570.00,369.41,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7328,1055,4,20220501,1995.00,425.00,1570.00,369.41,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7329,483,4,20220501,1995.00,425.00,1570.00,369.41,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7330,482,4,20220501,1995.00,425.00,1570.00,369.41,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7331,481,4,20220501,1995.00,425.00,1570.00,369.41,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7332,484,4,20220501,1995.00,425.00,1570.00,369.41,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7333,479,4,20220501,1995.00,425.00,1570.00,369.41,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7334,480,4,20220501,1995.00,425.00,1570.00,369.41,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7335,558,4,20220501,1995.00,425.00,1570.00,369.41,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7336,557,4,20220501,1995.00,425.00,1570.00,369.41,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7337,556,4,20220501,1995.00,425.00,1570.00,369.41,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7338,559,4,20220501,1995.00,425.00,1570.00,369.41,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7339,553,4,20220501,1995.00,425.00,1570.00,369.41,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7340,555,4,20220501,1995.00,425.00,1570.00,369.41,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7341,1069,4,20220501,1195.00,220.00,975.00,443.18,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7342,1068,4,20220501,1195.00,220.00,975.00,443.18,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7343,1067,4,20220501,1195.00,220.00,975.00,443.18,May 2022 Pricing Master,2026-09-07T07:48:47.421676
7344,1070,4,20220501,1195.00,220.00,975.00,443.18,May 2022 Pricing Master,2026-09-07T07:48:47.421676
