ProductKey,SKU,SourceSKU,StyleCode,Category,SubCategory,Size,Color,WeightKg,BaseMRP,TransferPrice,SourceSystem,CreatedDate
154,OS230_1438_L,OS230_1438_L,OS230_1438,KURTA SET,Rozana,STANDARD,Standard,0.400,2495.00,590.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
155,OS230_1438_XL,OS230_1438_XL,OS230_1438,KURTA SET,Rozana,STANDARD,Standard,0.400,2495.00,590.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
156,OS230_1438_2XL,OS230_1438_2XL,OS230_1438,KURTA SET,Rozana,STANDARD,Standard,0.400,2495.00,590.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
157,OS230_1438_3XL,OS230_1438_3XL,OS230_1438,KURTA SET,Rozana,STANDARD,Standard,0.400,2495.00,590.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
158,OS225_1434_S,OS225_1434_S,OS225_1434,KURTA SET,Rozana,STANDARD,Standard,0.400,2495.00,590.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
159,OS225_1434_M,OS225_1434_M,OS225_1434,KURTA SET,Rozana,STANDARD,Standard,0.400,2495.00,590.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
160,OS225_1434_L,OS225_1434_L,OS225_1434,KURTA SET,Rozana,STANDARD,Standard,0.400,2495.00,590.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
161,OS225_1434_XL,OS225_1434_XL,OS225_1434,KURTA SET,Rozana,STANDARD,Standard,0.400,2495.00,590.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
162,OS225_1434_2XL,OS225_1434_2XL,OS225_1434,KURTA SET,Rozana,STANDARD,Standard,0.400,2495.00,590.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
163,OS225_1434_3XL,OS225_1434_3XL,OS225_1434,KURTA SET,Rozana,STANDARD,Standard,0.400,2495.00,590.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
164,OS229_1435_S,OS229_1435_S,OS229_1435,KURTA SET,Rozana,STANDARD,Standard,0.400,2495.00,590.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
165,OS229_1435_M,OS229_1435_M,OS229_1435,KURTA SET,Rozana,STANDARD,Standard,0.400,2495.00,590.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
166,OS229_1435_L,OS229_1435_L,OS229_1435,KURTA SET,Rozana,STANDARD,Standard,0.400,2495.00,590.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
167,OS229_1435_XL,OS229_1435_XL,OS229_1435,KURTA SET,Rozana,STANDARD,Standard,0.400,2495.00,590.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
168,OS229_1435_2XL,OS229_1435_2XL,OS229_1435,KURTA SET,Rozana,STANDARD,Standard,0.400,2495.00,590.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
169,OS229_1435_3XL,OS229_1435_3XL,OS229_1435,KURTA SET,Rozana,STANDARD,Standard,0.400,2495.00,590.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
170,OS200_5041_S,OS200_5041_S,OS200_5041,KURTA,Colors-7,STANDARD,Standard,0.300,1595.00,381.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
171,OS200_5041_M,OS200_5041_M,OS200_5041,KURTA,Colors-7,STANDARD,Standard,0.300,1595.00,381.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
172,OS200_5041_L,OS200_5041_L,OS200_5041,KURTA,Colors-7,STANDARD,Standard,0.300,1595.00,381.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
173,OS200_5041_XL,OS200_5041_XL,OS200_5041,KURTA,Colors-7,STANDARD,Standard,0.300,1595.00,381.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
174,OS200_5041_2XL,OS200_5041_2XL,OS200_5041,KURTA,Colors-7,STANDARD,Standard,0.300,1595.00,381.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
175,OS200_5041_3XL,OS200_5041_3XL,OS200_5041,KURTA,Colors-7,STANDARD,Standard,0.300,1595.00,381.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
176,OS188_5042_S,OS188_5042_S,OS188_5042,KURTA,Colors-7,STANDARD,Standard,0.300,1595.00,381.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
177,OS188_5042_M,OS188_5042_M,OS188_5042,KURTA,Colors-7,STANDARD,Standard,0.300,1595.00,381.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
178,OS188_5042_L,OS188_5042_L,OS188_5042,KURTA,Colors-7,STANDARD,Standard,0.300,1595.00,381.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
179,OS188_5042_XL,OS188_5042_XL,OS188_5042,KURTA,Colors-7,STANDARD,Standard,0.300,1595.00,381.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
180,OS188_5042_2XL,OS188_5042_2XL,OS188_5042,KURTA,Colors-7,STANDARD,Standard,0.300,1595.00,381.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
181,OS188_5042_3XL,OS188_5042_3XL,OS188_5042,KURTA,Colors-7,STANDARD,Standard,0.300,1595.00,381.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
182,OS208_5043_S,OS208_5043_S,OS208_5043,KURTA,Colors-7,STANDARD,Standard,0.300,1595.00,381.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
183,OS208_5043_M,OS208_5043_M,OS208_5043,KURTA,Colors-7,STANDARD,Standard,0.300,1595.00,381.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
184,OS208_5043_L,OS208_5043_L,OS208_5043,KURTA,Colors-7,STANDARD,Standard,0.300,1595.00,381.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
185,OS208_5043_XL,OS208_5043_XL,OS208_5043,KURTA,Colors-7,STANDARD,Standard,0.300,1595.00,381.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
186,OS208_5043_2XL,OS208_5043_2XL,OS208_5043,KURTA,Colors-7,STANDARD,Standard,0.300,1595.00,381.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
187,OS208_5043_3XL,OS208_5043_3XL,OS208_5043,KURTA,Colors-7,STANDARD,Standard,0.300,1595.00,381.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
188,OS183_5044_S,OS183_5044_S,OS183_5044,KURTA,Colors-7,STANDARD,Standard,0.300,1595.00,381.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
189,OS183_5044_M,OS183_5044_M,OS183_5044,KURTA,Colors-7,STANDARD,Standard,0.300,1595.00,381.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
190,OS183_5044_L,OS183_5044_L,OS183_5044,KURTA,Colors-7,STANDARD,Standard,0.300,1595.00,381.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
191,OS183_5044_XL,OS183_5044_XL,OS183_5044,KURTA,Colors-7,STANDARD,Standard,0.300,1595.00,381.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
192,OS183_5044_2XL,OS183_5044_2XL,OS183_5044,KURTA,Colors-7,STANDARD,Standard,0.300,1595.00,381.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
193,OS183_5044_3XL,OS183_5044_3XL,OS183_5044,KURTA,Colors-7,STANDARD,Standard,0.300,1595.00,381.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
194,OS198_5045_S,OS198_5045_S,OS198_5045,KURTA,Colors-7,STANDARD,Standard,0.300,1595.00,381.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
195,OS198_5045_M,OS198_5045_M,OS198_5045,KURTA,Colors-7,STANDARD,Standard,0.300,1595.00,381.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
196,OS198_5045_L,OS198_5045_L,OS198_5045,KURTA,Colors-7,STANDARD,Standard,0.300,1595.00,381.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
197,OS198_5045_XL,OS198_5045_XL,OS198_5045,KURTA,Colors-7,STANDARD,Standard,0.300,1595.00,381.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
198,OS198_5045_2XL,OS198_5045_2XL,OS198_5045,KURTA,Colors-7,STANDARD,Standard,0.300,1595.00,381.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
199,OS198_5045_3XL,OS198_5045_3XL,OS198_5045,KURTA,Colors-7,STANDARD,Standard,0.300,1595.00,381.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
200,OS199_5046_S,OS199_5046_S,OS199_5046,KURTA,Colors-7,STANDARD,Standard,0.300,1595.00,381.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
201,OS199_5046_M,OS199_5046_M,OS199_5046,KURTA,Colors-7,STANDARD,Standard,0.300,1595.00,381.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
202,OS199_5046_L,OS199_5046_L,OS199_5046,KURTA,Colors-7,STANDARD,Standard,0.300,1595.00,381.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
203,OS199_5046_XL,OS199_5046_XL,OS199_5046,KURTA,Colors-7,STANDARD,Standard,0.300,1595.00,381.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
204,OS199_5046_2XL,OS199_5046_2XL,OS199_5046,KURTA,Colors-7,STANDARD,Standard,0.300,1595.00,381.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
205,OS199_5046_3XL,OS199_5046_3XL,OS199_5046,KURTA,Colors-7,STANDARD,Standard,0.300,1595.00,381.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
206,OS170_5048_S,OS170_5048_S,OS170_5048,KURTA,Colors-7,STANDARD,Standard,0.300,1595.00,381.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
207,OS170_5048_M,OS170_5048_M,OS170_5048,KURTA,Colors-7,STANDARD,Standard,0.300,1595.00,381.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
208,OS170_5048_L,OS170_5048_L,OS170_5048,KURTA,Colors-7,STANDARD,Standard,0.300,1595.00,381.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
209,OS170_5048_XL,OS170_5048_XL,OS170_5048,KURTA,Colors-7,STANDARD,Standard,0.300,1595.00,381.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
210,OS170_5048_2XL,OS170_5048_2XL,OS170_5048,KURTA,Colors-7,STANDARD,Standard,0.300,1595.00,381.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
211,OS170_5048_3XL,OS170_5048_3XL,OS170_5048,KURTA,Colors-7,STANDARD,Standard,0.300,1595.00,381.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
212,OS235_1112_S,OS235_1112_S,OS235_1112,KURTA,Mix,STANDARD,Standard,0.300,3995.00,952.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
213,OS235_1112_M,OS235_1112_M,OS235_1112,KURTA,Mix,STANDARD,Standard,0.300,3995.00,952.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
214,OS235_1112_L,OS235_1112_L,OS235_1112,KURTA,Mix,STANDARD,Standard,0.300,3995.00,952.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
215,OS235_1112_XL,OS235_1112_XL,OS235_1112,KURTA,Mix,STANDARD,Standard,0.300,3995.00,952.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
216,OS235_1112_2XL,OS235_1112_2XL,OS235_1112,KURTA,Mix,STANDARD,Standard,0.300,3995.00,952.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
217,OS235_1112_3XL,OS235_1112_3XL,OS235_1112,KURTA,Mix,STANDARD,Standard,0.300,3995.00,952.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
218,OS233_1058_S,OS233_1058_S,OS233_1058,KURTA,Mix,STANDARD,Standard,0.300,3995.00,952.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
219,OS233_1058_M,OS233_1058_M,OS233_1058,KURTA,Mix,STANDARD,Standard,0.300,3995.00,952.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
220,OS233_1058_L,OS233_1058_L,OS233_1058,KURTA,Mix,STANDARD,Standard,0.300,3995.00,952.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
221,OS233_1058_XL,OS233_1058_XL,OS233_1058,KURTA,Mix,STANDARD,Standard,0.300,3995.00,952.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
222,OS233_1058_2XL,OS233_1058_2XL,OS233_1058,KURTA,Mix,STANDARD,Standard,0.300,3995.00,952.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
223,OS233_1058_3XL,OS233_1058_3XL,OS233_1058,KURTA,Mix,STANDARD,Standard,0.300,3995.00,952.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
224,OS179_1116_S,OS179_1116_S,OS179_1116,KURTA,Mix,STANDARD,Standard,0.300,2395.00,570.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
225,OS179_1116_M,OS179_1116_M,OS179_1116,KURTA,Mix,STANDARD,Standard,0.300,2395.00,570.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
226,OS179_1116_L,OS179_1116_L,OS179_1116,KURTA,Mix,STANDARD,Standard,0.300,2395.00,570.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
227,OS179_1116_XL,OS179_1116_XL,OS179_1116,KURTA,Mix,STANDARD,Standard,0.300,2395.00,570.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
228,OS179_1116_2XL,OS179_1116_2XL,OS179_1116,KURTA,Mix,STANDARD,Standard,0.300,2395.00,570.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
229,OS179_1116_3XL,OS179_1116_3XL,OS179_1116,KURTA,Mix,STANDARD,Standard,0.300,2395.00,570.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
230,OS210_3137_S,OS210_3137_S,OS210_3137,KURTA,Mix,STANDARD,Standard,0.300,2195.00,519.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
231,OS210_3137_M,OS210_3137_M,OS210_3137,KURTA,Mix,STANDARD,Standard,0.300,2195.00,519.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
232,OS210_3137_L,OS210_3137_L,OS210_3137,KURTA,Mix,STANDARD,Standard,0.300,2195.00,519.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
233,OS210_3137_XL,OS210_3137_XL,OS210_3137,KURTA,Mix,STANDARD,Standard,0.300,2195.00,519.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
234,OS210_3137_2XL,OS210_3137_2XL,OS210_3137,KURTA,Mix,STANDARD,Standard,0.300,2195.00,519.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
235,OS210_3137_3XL,OS210_3137_3XL,OS210_3137,KURTA,Mix,STANDARD,Standard,0.300,2195.00,519.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
236,OS177_1057_S,OS177_1057_S,OS177_1057,KURTA,Mix,STANDARD,Standard,0.300,2995.00,714.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
237,OS177_1057_M,OS177_1057_M,OS177_1057,KURTA,Mix,STANDARD,Standard,0.300,2995.00,714.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
238,OS177_1057_L,OS177_1057_L,OS177_1057,KURTA,Mix,STANDARD,Standard,0.300,2995.00,714.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
239,OS177_1057_XL,OS177_1057_XL,OS177_1057,KURTA,Mix,STANDARD,Standard,0.300,2995.00,714.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
240,OS177_1057_2XL,OS177_1057_2XL,OS177_1057,KURTA,Mix,STANDARD,Standard,0.300,2995.00,714.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
241,OS177_1057_3XL,OS177_1057_3XL,OS177_1057,KURTA,Mix,STANDARD,Standard,0.300,2995.00,714.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
242,OS180_3134_S,OS180_3134_S,OS180_3134,KURTA,Mix,STANDARD,Standard,0.300,2195.00,519.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
243,OS180_3134_M,OS180_3134_M,OS180_3134,KURTA,Mix,STANDARD,Standard,0.300,2195.00,519.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
244,OS180_3134_L,OS180_3134_L,OS180_3134,KURTA,Mix,STANDARD,Standard,0.300,2195.00,519.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
245,OS180_3134_XL,OS180_3134_XL,OS180_3134,KURTA,Mix,STANDARD,Standard,0.300,2195.00,519.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
246,OS180_3134_2XL,OS180_3134_2XL,OS180_3134,KURTA,Mix,STANDARD,Standard,0.300,2195.00,519.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
247,OS180_3134_3XL,OS180_3134_3XL,OS180_3134,KURTA,Mix,STANDARD,Standard,0.300,2195.00,519.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
248,OS178_1115_S,OS178_1115_S,OS178_1115,KURTA,Mix,STANDARD,Standard,0.300,2495.00,595.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
249,OS178_1115_M,OS178_1115_M,OS178_1115,KURTA,Mix,STANDARD,Standard,0.300,2495.00,595.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
250,OS178_1115_L,OS178_1115_L,OS178_1115,KURTA,Mix,STANDARD,Standard,0.300,2495.00,595.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
251,OS178_1115_XL,OS178_1115_XL,OS178_1115,KURTA,Mix,STANDARD,Standard,0.300,2495.00,595.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
252,OS178_1115_2XL,OS178_1115_2XL,OS178_1115,KURTA,Mix,STANDARD,Standard,0.300,2495.00,595.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
253,OS178_1115_3XL,OS178_1115_3XL,OS178_1115,KURTA,Mix,STANDARD,Standard,0.300,2495.00,595.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
254,OS211_3011_S,OS211_3011_S,OS211_3011,KURTA,Mix,STANDARD,Standard,0.300,1995.00,467.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
255,OS211_3011_M,OS211_3011_M,OS211_3011,KURTA,Mix,STANDARD,Standard,0.300,1995.00,467.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
256,OS211_3011_L,OS211_3011_L,OS211_3011,KURTA,Mix,STANDARD,Standard,0.300,1995.00,467.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
257,OS211_3011_XL,OS211_3011_XL,OS211_3011,KURTA,Mix,STANDARD,Standard,0.300,1995.00,467.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
258,OS211_3011_2XL,OS211_3011_2XL,OS211_3011,KURTA,Mix,STANDARD,Standard,0.300,1995.00,467.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
259,OS211_3011_3XL,OS211_3011_3XL,OS211_3011,KURTA,Mix,STANDARD,Standard,0.300,1995.00,467.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
260,OS171_1096_S,OS171_1096_S,OS171_1096,KURTA,Mix,STANDARD,Standard,0.300,2395.00,552.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
261,OS171_1096_M,OS171_1096_M,OS171_1096,KURTA,Mix,STANDARD,Standard,0.300,2395.00,552.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
262,OS171_1096_L,OS171_1096_L,OS171_1096,KURTA,Mix,STANDARD,Standard,0.300,2395.00,552.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
263,OS171_1096_XL,OS171_1096_XL,OS171_1096,KURTA,Mix,STANDARD,Standard,0.300,2395.00,552.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
264,OS171_1096_2XL,OS171_1096_2XL,OS171_1096,KURTA,Mix,STANDARD,Standard,0.300,2395.00,552.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
265,OS171_1096_3XL,OS171_1096_3XL,OS171_1096,KURTA,Mix,STANDARD,Standard,0.300,2395.00,552.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
266,OS184_1127_S,OS184_1127_S,OS184_1127,KURTA,Mix,STANDARD,Standard,0.300,2295.00,529.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
267,OS184_1127_M,OS184_1127_M,OS184_1127,KURTA,Mix,STANDARD,Standard,0.300,2295.00,529.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
268,OS184_1127_L,OS184_1127_L,OS184_1127,KURTA,Mix,STANDARD,Standard,0.300,2295.00,529.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
269,OS184_1127_XL,OS184_1127_XL,OS184_1127,KURTA,Mix,STANDARD,Standard,0.300,2295.00,529.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
270,OS184_1127_2XL,OS184_1127_2XL,OS184_1127,KURTA,Mix,STANDARD,Standard,0.300,2295.00,529.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
271,OS184_1127_3XL,OS184_1127_3XL,OS184_1127,KURTA,Mix,STANDARD,Standard,0.300,2295.00,529.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
272,OS231_1384_S,OS231_1384_S,OS231_1384,KURTA SET,Mix,STANDARD,Standard,0.400,2795.00,662.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
273,OS231_1384_M,OS231_1384_M,OS231_1384,KURTA SET,Mix,STANDARD,Standard,0.400,2795.00,662.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
274,OS231_1384_L,OS231_1384_L,OS231_1384,KURTA SET,Mix,STANDARD,Standard,0.400,2795.00,662.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
275,OS231_1384_XL,OS231_1384_XL,OS231_1384,KURTA SET,Mix,STANDARD,Standard,0.400,2795.00,662.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
276,OS231_1384_2XL,OS231_1384_2XL,OS231_1384,KURTA SET,Mix,STANDARD,Standard,0.400,2795.00,662.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
277,OS231_1384_3XL,OS231_1384_3XL,OS231_1384,KURTA SET,Mix,STANDARD,Standard,0.400,2795.00,662.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
278,OS186_1377_S,OS186_1377_S,OS186_1377,KURTA,Mix,STANDARD,Standard,0.300,2295.00,538.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
279,OS186_1377_M,OS186_1377_M,OS186_1377,KURTA,Mix,STANDARD,Standard,0.300,2295.00,538.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
280,OS186_1377_L,OS186_1377_L,OS186_1377,KURTA,Mix,STANDARD,Standard,0.300,2295.00,538.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
281,OS186_1377_XL,OS186_1377_XL,OS186_1377,KURTA,Mix,STANDARD,Standard,0.300,2295.00,538.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
282,OS186_1377_2XL,OS186_1377_2XL,OS186_1377,KURTA,Mix,STANDARD,Standard,0.300,2295.00,538.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
283,OS186_1377_3XL,OS186_1377_3XL,OS186_1377,KURTA,Mix,STANDARD,Standard,0.300,2295.00,538.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
284,OS185_1105_S,OS185_1105_S,OS185_1105,KURTA,Mix,STANDARD,Standard,0.300,2295.00,529.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
285,OS185_1105_M,OS185_1105_M,OS185_1105,KURTA,Mix,STANDARD,Standard,0.300,2295.00,529.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
286,OS185_1105_L,OS185_1105_L,OS185_1105,KURTA,Mix,STANDARD,Standard,0.300,2295.00,529.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
287,OS185_1105_XL,OS185_1105_XL,OS185_1105,KURTA,Mix,STANDARD,Standard,0.300,2295.00,529.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
288,OS185_1105_2XL,OS185_1105_2XL,OS185_1105,KURTA,Mix,STANDARD,Standard,0.300,2295.00,529.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
289,OS185_1105_3XL,OS185_1105_3XL,OS185_1105,KURTA,Mix,STANDARD,Standard,0.300,2295.00,529.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
290,OS190_1128_S,OS190_1128_S,OS190_1128,KURTA,Mix,STANDARD,Standard,0.300,2295.00,570.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
291,OS190_1128_M,OS190_1128_M,OS190_1128,KURTA,Mix,STANDARD,Standard,0.300,2295.00,570.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
292,OS190_1128_L,OS190_1128_L,OS190_1128,KURTA,Mix,STANDARD,Standard,0.300,2295.00,570.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
293,OS190_1128_XL,OS190_1128_XL,OS190_1128,KURTA,Mix,STANDARD,Standard,0.300,2295.00,570.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
294,OS190_1128_2XL,OS190_1128_2XL,OS190_1128,KURTA,Mix,STANDARD,Standard,0.300,2295.00,570.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
295,OS190_1128_3XL,OS190_1128_3XL,OS190_1128,KURTA,Mix,STANDARD,Standard,0.300,2295.00,570.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
296,OS192_1124_S,OS192_1124_S,OS192_1124,KURTA,Mix,STANDARD,Standard,0.300,2295.00,570.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
297,OS192_1124_M,OS192_1124_M,OS192_1124,KURTA,Mix,STANDARD,Standard,0.300,2295.00,570.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
298,OS192_1124_L,OS192_1124_L,OS192_1124,KURTA,Mix,STANDARD,Standard,0.300,2295.00,570.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
299,OS192_1124_XL,OS192_1124_XL,OS192_1124,KURTA,Mix,STANDARD,Standard,0.300,2295.00,570.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
300,OS192_1124_2XL,OS192_1124_2XL,OS192_1124,KURTA,Mix,STANDARD,Standard,0.300,2295.00,570.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
301,OS192_1124_3XL,OS192_1124_3XL,OS192_1124,KURTA,Mix,STANDARD,Standard,0.300,2295.00,570.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
302,OS172_1092_S,OS172_1092_S,OS172_1092,KURTA,Mix,STANDARD,Standard,0.300,2295.00,570.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
303,OS172_1092_M,OS172_1092_M,OS172_1092,KURTA,Mix,STANDARD,Standard,0.300,2295.00,570.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
304,OS172_1092_L,OS172_1092_L,OS172_1092,KURTA,Mix,STANDARD,Standard,0.300,2295.00,570.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
305,OS172_1092_XL,OS172_1092_XL,OS172_1092,KURTA,Mix,STANDARD,Standard,0.300,2295.00,570.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
306,OS172_1092_2XL,OS172_1092_2XL,OS172_1092,KURTA,Mix,STANDARD,Standard,0.300,2295.00,570.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
307,OS172_1092_3XL,OS172_1092_3XL,OS172_1092,KURTA,Mix,STANDARD,Standard,0.300,2295.00,570.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
308,OS176_1015_S,OS176_1015_S,OS176_1015,KURTA,Mix,STANDARD,Standard,0.300,3095.00,724.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
