InventoryKey,SnapshotDateKey,ProductKey,StockOnHandQuantity,ReorderThreshold,StockValueAtCost,StockValueAtMRP,SourceSystem,ETL_LoadedAt
1629,20220601,3537,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1630,20220601,3539,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1631,20220601,1910,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1632,20220601,1915,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1633,20220601,1932,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1634,20220601,1938,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1635,20220601,1939,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1636,20220601,1944,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1637,20220601,1947,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1638,20220601,1949,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1639,20220601,1953,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1640,20220601,1957,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1641,20220601,1958,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1642,20220601,1959,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1643,20220601,1964,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1644,20220601,1973,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1645,20220601,1987,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1646,20220601,1996,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1647,20220601,2011,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1648,20220601,2013,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1649,20220601,2014,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1650,20220601,2024,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1651,20220601,2026,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1652,20220601,2037,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1653,20220601,2046,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1654,20220601,2050,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1655,20220601,2051,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1656,20220601,2059,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1657,20220601,2064,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1658,20220601,2065,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1659,20220601,2067,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1660,20220601,2074,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1661,20220601,2083,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1662,20220601,2084,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1663,20220601,2099,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1664,20220601,2109,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1665,20220601,2117,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1666,20220601,2118,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1667,20220601,2121,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1668,20220601,2123,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1669,20220601,2124,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1670,20220601,2126,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1671,20220601,2132,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1672,20220601,2133,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1673,20220601,2134,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1674,20220601,2136,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1675,20220601,2140,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1676,20220601,2154,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1677,20220601,2159,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1678,20220601,2162,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1679,20220601,2163,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1680,20220601,2165,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1681,20220601,2167,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1682,20220601,2173,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1683,20220601,2175,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1684,20220601,2180,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1685,20220601,2183,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1686,20220601,2191,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1687,20220601,2196,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1688,20220601,2210,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1689,20220601,2211,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1690,20220601,2220,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1691,20220601,2224,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1692,20220601,2231,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1693,20220601,2232,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1694,20220601,2233,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1695,20220601,2241,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1696,20220601,2242,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1697,20220601,2247,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1698,20220601,2250,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1699,20220601,2256,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1700,20220601,2259,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1701,20220601,2261,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1702,20220601,2266,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1703,20220601,2268,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1704,20220601,2277,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1705,20220601,2281,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1706,20220601,2292,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1707,20220601,2296,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1708,20220601,2306,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1709,20220601,2310,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1710,20220601,2318,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1711,20220601,2321,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1712,20220601,2324,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1713,20220601,2326,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1714,20220601,2334,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1715,20220601,2335,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1716,20220601,2336,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1717,20220601,2339,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1718,20220601,2346,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1719,20220601,2349,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1720,20220601,2354,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1721,20220601,2363,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1722,20220601,2364,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1723,20220601,2368,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1724,20220601,2373,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1725,20220601,2374,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1726,20220601,2381,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1727,20220601,2394,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1728,20220601,6089,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1729,20220601,6090,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1730,20220601,6091,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1731,20220601,6093,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1732,20220601,6094,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1733,20220601,6096,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1734,20220601,6097,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1735,20220601,6103,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1736,20220601,6104,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1737,20220601,6108,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1738,20220601,6114,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1739,20220601,6118,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1740,20220601,6129,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1741,20220601,6131,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1742,20220601,6134,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1743,20220601,6141,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1744,20220601,6143,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1745,20220601,6155,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1746,20220601,6161,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1747,20220601,6169,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1748,20220601,6170,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1749,20220601,6178,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1750,20220601,6180,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1751,20220601,6182,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1752,20220601,6189,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1753,20220601,6190,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1754,20220601,6191,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1755,20220601,6193,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1756,20220601,6199,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1757,20220601,6201,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1758,20220601,6206,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1759,20220601,6209,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1760,20220601,6211,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1761,20220601,6230,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1762,20220601,6231,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1763,20220601,6234,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1764,20220601,6236,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1765,20220601,6238,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1766,20220601,6240,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1767,20220601,6248,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1768,20220601,6252,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1769,20220601,6256,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1770,20220601,6257,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1771,20220601,6261,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1772,20220601,6266,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1773,20220601,6267,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1774,20220601,6269,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1775,20220601,6270,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1776,20220601,6274,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1777,20220601,6276,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1778,20220601,6278,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1779,20220601,6284,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1780,20220601,6299,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1781,20220601,6302,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1782,20220601,6304,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1783,20220601,6308,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1784,20220601,6309,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1785,20220601,6316,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1786,20220601,6317,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1787,20220601,6322,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1788,20220601,6324,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1789,20220601,6342,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1790,20220601,6343,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1791,20220601,6352,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1792,20220601,6354,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1793,20220601,6357,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1794,20220601,6362,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1795,20220601,6366,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1796,20220601,6372,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1797,20220601,6374,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1798,20220601,6376,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1799,20220601,6383,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1800,20220601,4519,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1801,20220601,4535,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1802,20220601,4536,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1803,20220601,4538,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1804,20220601,4541,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1805,20220601,4544,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1806,20220601,4548,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1807,20220601,4550,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1808,20220601,4558,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1809,20220601,4562,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1810,20220601,4566,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1811,20220601,4570,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1812,20220601,4571,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1813,20220601,4573,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1814,20220601,4574,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1815,20220601,4577,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1816,20220601,4578,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1817,20220601,4582,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1818,20220601,4583,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1819,20220601,4584,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1820,20220601,4585,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1821,20220601,4587,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1822,20220601,4595,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1823,20220601,4596,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1824,20220601,4598,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1825,20220601,4600,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1826,20220601,4601,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1827,20220601,4605,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1828,20220601,4616,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1829,20220601,4618,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1830,20220601,4623,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1831,20220601,4624,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1832,20220601,4626,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1833,20220601,4629,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1834,20220601,4634,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1835,20220601,4635,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1836,20220601,4652,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1837,20220601,4654,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1838,20220601,4659,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1839,20220601,4672,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1840,20220601,4679,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1841,20220601,4681,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1842,20220601,4702,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1843,20220601,4714,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1844,20220601,4720,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1845,20220601,4725,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1846,20220601,4726,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1847,20220601,4727,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1848,20220601,4730,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1849,20220601,4733,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1850,20220601,4735,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1851,20220601,4738,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1852,20220601,4743,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1853,20220601,4746,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1854,20220601,4750,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1855,20220601,4751,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1856,20220601,4752,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1857,20220601,4755,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1858,20220601,4760,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1859,20220601,4762,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1860,20220601,4766,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1861,20220601,4776,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1862,20220601,4781,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1863,20220601,4782,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1864,20220601,4783,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1865,20220601,4788,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1866,20220601,4789,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1867,20220601,4790,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1868,20220601,4797,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1869,20220601,4800,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1870,20220601,4808,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1871,20220601,4809,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1872,20220601,4811,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1873,20220601,4821,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1874,20220601,4833,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1875,20220601,4841,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1876,20220601,4845,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1877,20220601,4848,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1878,20220601,4855,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1879,20220601,4857,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1880,20220601,4858,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1881,20220601,4859,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1882,20220601,4864,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1883,20220601,4870,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1884,20220601,4872,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1885,20220601,3177,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1886,20220601,3179,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1887,20220601,3184,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1888,20220601,3187,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1889,20220601,3198,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1890,20220601,3203,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1891,20220601,3206,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1892,20220601,3215,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1893,20220601,3218,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1894,20220601,3221,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1895,20220601,3225,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
1896,20220601,3227,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
