ProductKey,SKU,ProductName,Category,BaseMRP,TransferPrice,AmazonMRP,MyntraMRP,AjioMRP,FlipkartMRP,LimeroadMRP,PaytmMRP,SnapdealMRP,MaxCrossChannelSpreadAmount,ArbitrageSpreadPct
1234,OS294KR_2XL,KURTA - OS294KR (MIX),KURTA,2095.00,410.00,2095.00,2095.00,2095.00,2095.00,2095.00,2095.00,2095.00,0.00,0E-15
23,IVORY_1426_XL,NILL - IVORY_1426 (NILL),NILL,2494.00,818.00,2494.00,2494.00,2494.00,2494.00,2494.00,2494.00,2494.00,0.00,0E-15
687,OS185_1105_2XL,KURTA - OS185_1105 (MIX),KURTA,2138.00,529.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,0.00,0E-15
355,OS122_1736_S,KURTA - OS122_1736 (MIX),KURTA,1895.00,471.00,1895.00,1895.00,1895.00,1895.00,1995.00,1895.00,1895.00,100.00,5.280000000000000
902,OS221_S,KURTA - OS221 (MIX),KURTA,1795.00,425.00,1695.00,1795.00,1795.00,1795.00,1795.00,1795.00,1795.00,100.00,5.900000000000000
215,OS1097_3XL,KURTA SET - OS1097 (SURMAYA),KURTA SET,1895.00,825.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,0.00,0E-15
1042,OS264_2XL,KURTA - OS264 (MIX),KURTA,1895.00,410.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,0.00,0E-15
378,OS127_M,KURTA - OS127 (MIX),KURTA,1995.00,425.00,1995.00,1995.00,1995.00,1995.00,1995.00,1995.00,1995.00,0.00,0E-15
1211,OS290_3XL,KURTA SET - OS290 (MIX),KURTA SET,3195.00,625.00,3195.00,3195.00,3195.00,3195.00,3195.00,3195.00,3195.00,0.00,0E-15
710,OS188_5042_XL,KURTA - OS188_5042 (COLORS-7),KURTA,1538.00,381.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,0.00,0E-15
547,OS162_2XL,KURTA - OS162 (MIX),KURTA,1695.00,424.00,1695.00,1695.00,1695.00,1695.00,1795.00,1895.00,1695.00,200.00,11.800000000000000
46,OS103_4171_3XL,KURTA - OS103_4171 (MIX),KURTA,1995.00,500.00,1995.00,1995.00,1995.00,1995.00,2095.00,1995.00,2095.00,100.00,5.010000000000000
879,OS217_5071_XL,KURTA - OS217_5071 (MIX),KURTA,1695.00,424.00,1695.00,1695.00,1695.00,1695.00,1795.00,1695.00,1695.00,100.00,5.900000000000000
856,OS214_3144_2XL,KURTA - OS214_3144 (MOMENTS),KURTA,2178.00,538.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,0.00,0E-15
1065,OS268_XL,KURTA - OS268 (MIX),KURTA,1395.00,220.00,1395.00,1395.00,1395.00,1395.00,1395.00,1395.00,1395.00,0.00,0E-15
1188,OS287_L,KURTA SET - OS287 (MIX),KURTA SET,3495.00,695.00,3495.00,3195.00,3495.00,3495.00,3495.00,3495.00,3495.00,300.00,9.390000000000000
733,OS192_1124_S,KURTA - OS192_1124 (MIX),KURTA,2298.00,570.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,0.00,0E-15
69,OS105_3062_XL,KURTA - OS105_3062 (MIX),KURTA,1595.00,381.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,0.00,0E-15
192,OS109_3095_L,KURTA - OS109_3095 (MIX),KURTA,1895.00,471.00,1895.00,1895.00,1895.00,1895.00,1995.00,1895.00,1995.00,100.00,5.280000000000000
524,OS158_M,KURTA - OS158 (MIX),KURTA,1695.00,395.00,1895.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,200.00,11.800000000000000
401,OS135_14274_M,GOWN - OS135_14274 (MIX),GOWN,2795.00,695.00,2795.00,2795.00,2795.00,2795.00,2795.00,2795.00,2795.00,0.00,0E-15
756,OS197_5053_L,KURTA - OS197_5053 (COLORS-8),KURTA,1895.00,438.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,0.00,0E-15
501,OS154_S,KURTA - OS154 (MIX),KURTA,1695.00,395.00,1895.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,200.00,11.800000000000000
209,OS1094_3XL,KURTA SET - OS1094 (SURMAYA),KURTA SET,1995.00,845.00,1995.00,1995.00,1995.00,1995.00,1995.00,1995.00,1995.00,0.00,0E-15
1048,OS265_2XL,KURTA - OS265 (MIX),KURTA,1895.00,410.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,0.00,0E-15
670,OS182_5057_3XL,KURTA - OS182_5057 (COLORS-8),KURTA,1895.00,438.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,0.00,0E-15
1002,OS257_15377_L,KURTA - OS257_15377 (MIX),KURTA,1695.00,395.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,0.00,0E-15
1251,OS307_XL,KURTA SET - OS307 (MIX),KURTA SET,3297.00,650.00,3297.00,3297.00,3297.00,3297.00,3297.00,3297.00,3297.00,0.00,0E-15
919,OS224_1433_M,KURTA SET - OS224_1433 (ROZANA),KURTA SET,2378.00,590.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,0.00,0E-15
232,OS1103_2XL,GOWN - OS1103 (SURMAYA),GOWN,4295.00,995.00,4295.00,4295.00,4295.00,4295.00,4295.00,4295.00,4295.00,0.00,0E-15
361,OS123_1332_S,KURTA - OS123_1332 (MIX),KURTA,1595.00,381.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,0.00,0E-15
564,OS164_S,KURTA - OS164 (MIX),KURTA,1695.00,395.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,0.00,0E-15
1297,OS4172_XS,NILL - OS4172 (NILL),NILL,1995.00,500.00,2500.00,1995.00,1995.00,1995.00,1995.00,1995.00,1995.00,505.00,25.310000000000000
965,OS232_1431_3XL,KURTA SET - OS232_1431 (ROZANA),KURTA SET,2378.00,590.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,0.00,0E-15
278,OS1120_2XL,KURTA SET - OS1120 (SURMAYA),KURTA SET,1895.00,510.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,0.00,0E-15
315,OS115_2XL,KURTA - OS115 (MIX),KURTA,1995.00,425.00,1995.00,1995.00,1995.00,1995.00,1995.00,1995.00,1995.00,0.00,0E-15
610,OS172_1092_3XL,KURTA - OS172_1092 (MIX),KURTA,2298.00,570.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,0.00,0E-15
418,OS138_14206_S,GOWN - OS138_14206 (MIX),GOWN,2795.00,695.00,2795.00,2795.00,2795.00,2795.00,2795.00,2795.00,2795.00,0.00,0E-15
424,OS139_14275_XL,GOWN - OS139_14275 (MIX),GOWN,2795.00,695.00,2795.00,2795.00,2795.00,2795.00,2795.00,2795.00,2795.00,0.00,0E-15
169,OS1084_M,KURTA SET - OS1084 (SURMAYA),KURTA SET,2395.00,1050.00,2395.00,2395.00,2395.00,2395.00,2395.00,2395.00,2395.00,0.00,0E-15
816,OS207_3145_3XL,KURTA - OS207_3145 (MOMENTS),KURTA,2178.00,538.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,0.00,0E-15
1105,OS276_L,KURTA SET - OS276 (MIX),KURTA SET,3495.00,695.00,3495.00,3195.00,3495.00,3495.00,3495.00,3495.00,3495.00,300.00,9.390000000000000
132,OS1071_L,KURTA SET - OS1071 (SURMAYA),KURTA SET,2495.00,950.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,0.00,0E-15
1128,OS278_3XL,KURTA SET - OS278 (MIX),KURTA SET,3295.00,650.00,3295.00,2995.00,3295.00,3295.00,3295.00,3295.00,3295.00,300.00,10.020000000000000
793,OS203_1100_L,KURTA - OS203_1100 (MIX),KURTA,2138.00,529.00,2395.00,2395.00,2395.00,2395.00,2395.00,2395.00,2395.00,0.00,0E-15
464,OS148_M,KURTA - OS148 (MIX),KURTA,1695.00,395.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,0.00,0E-15
438,OS143_S,TOPS - OS143 (MIX),TOPS,1795.00,425.00,1995.00,1795.00,1995.00,1795.00,1795.00,1795.00,1795.00,200.00,11.140000000000000
673,OS182_5057_S,KURTA - OS182_5057 (COLORS-8),KURTA,1895.00,438.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,0.00,0E-15
507,OS155_S,KURTA - OS155 (MIX),KURTA,1895.00,395.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,0.00,0E-15
1171,OS282KR_L,KURTA - OS282KR (MIX),KURTA,2095.00,415.00,2295.00,2295.00,2095.00,2295.00,2095.00,2095.00,2095.00,200.00,9.550000000000000
750,OS196_1371_L,KURTA - OS196_1371 (MIX),KURTA,2178.00,538.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,0.00,0E-15
109,OS1063_M,KURTA - OS1063 (MIX),KURTA,2395.00,540.00,2695.00,2395.00,2395.00,2695.00,2395.00,2395.00,2395.00,300.00,12.530000000000000
1314,OSKR266_L,NILL - OSKR266 (NILL),NILL,1995.00,425.00,1995.00,1995.00,1995.00,1995.00,1995.00,1995.00,1995.00,0.00,0E-15
773,OS200_5041_2XL,KURTA - OS200_5041 (COLORS-7),KURTA,1538.00,381.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,0.00,0E-15
650,OS178_1115_XL,KURTA - OS178_1115 (MIX),KURTA,2398.00,595.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,0.00,0E-15
607,OS171_1096_S,KURTA - OS171_1096 (MIX),KURTA,2238.00,552.00,2395.00,2395.00,2395.00,2395.00,2395.00,2395.00,2395.00,0.00,0E-15
458,OS147_15288_S,TOPS - OS147_15288 (MIX),TOPS,1595.00,361.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,0.00,0E-15
1291,OS326_3XL,KURTA - OS326 (MIX),KURTA,1878.00,467.00,1995.00,1995.00,1995.00,1995.00,1995.00,1995.00,1995.00,0.00,0E-15
630,OS175_3153_M,KURTA - OS175_3153 (BREEZE-4),KURTA,2038.00,505.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,0.00,0E-15
481,OS151_L,KURTA - OS151 (MIX),KURTA,1995.00,425.00,1895.00,1995.00,1995.00,1995.00,1995.00,1995.00,1995.00,100.00,5.280000000000000
1085,OS272_L,KURTA SET - OS272 (FOUR GEMS 2),KURTA SET,2795.00,680.00,2795.00,2795.00,2995.00,2795.00,2795.00,2795.00,2795.00,200.00,7.160000000000000
338,OS118_XL,KURTA - OS118 (MIX),KURTA,1895.00,395.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,0.00,0E-15
836,OS210_3137_M,KURTA - OS210_3137 (MIX),KURTA,2098.00,519.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,0.00,0E-15
89,OS106_14213_3XL,KURTA - OS106_14213 (MIX),KURTA,2395.00,581.00,2395.00,2395.00,2395.00,2395.00,2495.00,2395.00,2395.00,100.00,4.180000000000000
587,OS168_L,KURTA - OS168 (MIX),KURTA,1695.00,395.00,2495.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,800.00,47.200000000000000
1191,OS287_XL,KURTA SET - OS287 (MIX),KURTA SET,3495.00,695.00,3495.00,3195.00,3495.00,3495.00,3495.00,3495.00,3495.00,300.00,9.390000000000000
1228,OS294_2XL,KURTA SET - OS294 (MIX),KURTA SET,2975.00,595.00,2997.00,2895.00,2975.00,2975.00,2975.00,2975.00,2975.00,102.00,3.520000000000000
693,OS186_1377_2XL,KURTA - OS186_1377 (MIX),KURTA,2178.00,538.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,0.00,0E-15
730,OS192_1124_3XL,KURTA - OS192_1124 (MIX),KURTA,2298.00,570.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,0.00,0E-15
195,OS109_3095_XL,KURTA - OS109_3095 (MIX),KURTA,1895.00,471.00,1895.00,1895.00,1895.00,1895.00,1995.00,1895.00,1995.00,100.00,5.280000000000000
942,OS228_1432_L,KURTA SET - OS228_1432 (ROZANA),KURTA SET,2378.00,590.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,0.00,0E-15
979,OS235_1112_M,KURTA - OS235_1112 (MIX),KURTA,3858.00,952.00,3995.00,3995.00,3995.00,3995.00,3995.00,3995.00,3995.00,0.00,0E-15
252,OS1109_M,KURTA SET - OS1109 (MIX),KURTA SET,5997.00,1195.00,5997.00,5997.00,5997.00,5997.00,5997.00,5997.00,5997.00,0.00,0E-15
3,3PL REUSABLE COTTON MASK - PACK OF 5,NILL - 3PL REUSABLE COTTON MASK - PACK OF 5 (NILL),NILL,299.00,150.00,299.00,299.00,299.00,299.00,299.00,299.00,299.00,0.00,0E-15
146,OS1074_S,KURTA SET - OS1074 (SURMAYA),KURTA SET,2495.00,1040.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,0.00,0E-15
152,OS1075_S,KURTA - OS1075 (MIX),KURTA,2495.00,550.00,2795.00,2495.00,2495.00,2795.00,2495.00,2495.00,2495.00,300.00,12.020000000000000
295,OS113_3090_S,KURTA - OS113_3090 (MIX),KURTA,1995.00,500.00,1995.00,1995.00,1995.00,1995.00,2095.00,1995.00,2095.00,100.00,5.010000000000000
544,OS161_M,KURTA - OS161 (MIX),KURTA,1695.00,395.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,0.00,0E-15
985,OS254_15374_M,KURTA - OS254_15374 (MIX),KURTA,1695.00,395.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,0.00,0E-15
444,OS144_XL,TOPS - OS144 (MIX),TOPS,1795.00,425.00,1795.00,1795.00,1795.00,1795.00,1795.00,1795.00,1795.00,0.00,0E-15
189,OS1088_XL,KURTA SET - OS1088 (SURMAYA),KURTA SET,2050.00,875.00,2050.00,2050.00,2050.00,2050.00,2050.00,2050.00,2050.00,0.00,0E-15
1068,OS269_M,KURTA - OS269 (MIX),KURTA,1195.00,220.00,1195.00,1195.00,1195.00,1195.00,1195.00,1195.00,1195.00,0.00,0E-15
736,OS193_1062_2XL,KURTA - OS193_1062 (MIX),KURTA,2298.00,570.00,2395.00,2395.00,2395.00,2395.00,2395.00,2395.00,2395.00,0.00,0E-15
521,OS158_2XL,KURTA - OS158 (MIX),KURTA,1695.00,395.00,1895.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,200.00,11.800000000000000
999,OS256_15376_XL,KURTA - OS256_15376 (MIX),KURTA,1695.00,395.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,0.00,0E-15
335,OS118_L,KURTA - OS118 (MIX),KURTA,1895.00,395.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,0.00,0E-15
922,OS225_1434_2XL,KURTA SET - OS225_1434 (ROZANA),KURTA SET,2378.00,590.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,0.00,0E-15
212,OS1094_S,KURTA SET - OS1094 (SURMAYA),KURTA SET,1995.00,845.00,1995.00,1995.00,1995.00,1995.00,1995.00,1995.00,1995.00,0.00,0E-15
1045,OS264_M,KURTA - OS264 (MIX),KURTA,1895.00,410.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,0.00,0E-15
381,OS132_1866_2XL,KURTA - OS132_1866 (MIX),KURTA,1195.00,286.00,1195.00,1195.00,1195.00,1195.00,1195.00,1195.00,1195.00,0.00,0E-15
876,OS217_5071_L,KURTA - OS217_5071 (MIX),KURTA,1695.00,424.00,1695.00,1695.00,1695.00,1695.00,1795.00,1695.00,1695.00,100.00,5.900000000000000
1022,OS260_15380_S,KURTA - OS260_15380 (MIX),KURTA,1695.00,395.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,0.00,0E-15
235,OS1103_M,GOWN - OS1103 (SURMAYA),GOWN,4295.00,995.00,4295.00,4295.00,4295.00,4295.00,4295.00,4295.00,4295.00,0.00,0E-15
358,OS123_1332_3XL,KURTA - OS123_1332 (MIX),KURTA,1595.00,381.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,0.00,0E-15
899,OS221_3XL,KURTA - OS221 (MIX),KURTA,1795.00,425.00,1695.00,1795.00,1795.00,1795.00,1795.00,1795.00,1795.00,100.00,5.900000000000000
421,OS139_14275_L,GOWN - OS139_14275 (MIX),GOWN,2795.00,695.00,2795.00,2795.00,2795.00,2795.00,2795.00,2795.00,2795.00,0.00,0E-15
172,OS1086_2XL,KURTA SET - OS1086 (SURMAYA),KURTA SET,2150.00,940.00,2150.00,2150.00,2150.00,2150.00,2150.00,2150.00,2150.00,0.00,0E-15
1168,OS282_XL,KURTA SET - OS282 (MIX),KURTA SET,3197.00,640.00,3295.00,3197.00,3295.00,3295.00,3197.00,3197.00,3197.00,98.00,3.070000000000000
753,OS196_1371_XL,KURTA - OS196_1371 (MIX),KURTA,2178.00,538.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,0.00,0E-15
859,OS214_3144_M,KURTA - OS214_3144 (MOMENTS),KURTA,2178.00,538.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,0.00,0E-15
527,OS159_2XL,KURTA - OS159 (MIX),KURTA,1895.00,385.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,0.00,0E-15
1062,OS268_L,KURTA - OS268 (MIX),KURTA,1395.00,220.00,1395.00,1395.00,1395.00,1395.00,1395.00,1395.00,1395.00,0.00,0E-15
66,OS105_3062_L,KURTA - OS105_3062 (MIX),KURTA,1595.00,381.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,0.00,0E-15
375,OS127_2XL,KURTA - OS127 (MIX),KURTA,1995.00,425.00,1995.00,1995.00,1995.00,1995.00,1995.00,1995.00,1995.00,0.00,0E-15
1214,OS290_S,KURTA SET - OS290 (MIX),KURTA SET,3195.00,625.00,3195.00,3195.00,3195.00,3195.00,3195.00,3195.00,3195.00,0.00,0E-15
229,OS1101_M,KURTA SET - OS1101 (SURMAYA),KURTA SET,2295.00,1035.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,0.00,0E-15
667,OS181_5051_S,KURTA - OS181_5051 (COLORS-8),KURTA,1778.00,438.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,0.00,0E-15
1005,OS257_15377_XL,KURTA - OS257_15377 (MIX),KURTA,1695.00,395.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,0.00,0E-15
1254,OS307KR_L,KURTA - OS307KR (MIX),KURTA,2195.00,425.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,0.00,0E-15
916,OS224_1433_2XL,KURTA SET - OS224_1433 (ROZANA),KURTA SET,2378.00,590.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,0.00,0E-15
318,OS115_M,KURTA - OS115 (MIX),KURTA,1995.00,425.00,1995.00,1995.00,1995.00,1995.00,1995.00,1995.00,1995.00,0.00,0E-15
275,OS1119_M,KURTA SET - OS1119 (SURMAYA),KURTA SET,4895.00,1150.00,4895.00,4895.00,4895.00,4895.00,4895.00,4895.00,4895.00,0.00,0E-15
713,OS189_5056_L,KURTA - OS189_5056 (COLORS-8),KURTA,1778.00,438.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,0.00,0E-15
126,OS1068_L,KURTA SET - OS1068 (SURMAYA),KURTA SET,2495.00,950.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,0.00,0E-15
1208,OS289KR_S,KURTA - OS289KR (MIX),KURTA,2195.00,425.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,0.00,0E-15
962,OS231_1384_S,KURTA SET - OS231_1384 (MIX),KURTA SET,2678.00,662.00,2795.00,2795.00,2795.00,2795.00,2795.00,2795.00,2795.00,0.00,0E-15
959,OS231_1384_3XL,KURTA SET - OS231_1384 (MIX),KURTA SET,2678.00,662.00,2795.00,2795.00,2795.00,2795.00,2795.00,2795.00,2795.00,0.00,0E-15
813,OS206_3141_S,KURTA - OS206_3141 (MOMENTS),KURTA,2178.00,538.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,0.00,0E-15
567,OS165_3XL,KURTA - OS165 (MIX),KURTA,1895.00,385.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,0.00,0E-15
272,OS1119_2XL,KURTA SET - OS1119 (SURMAYA),KURTA SET,4895.00,1150.00,4895.00,4895.00,4895.00,4895.00,4895.00,4895.00,4895.00,0.00,0E-15
1108,OS276_XL,KURTA SET - OS276 (MIX),KURTA SET,3495.00,695.00,3495.00,3195.00,3495.00,3495.00,3495.00,3495.00,3495.00,300.00,9.390000000000000
26,IVORY-1424_3XL,NILL - IVORY-1424 (NILL),NILL,2494.00,818.00,2494.00,2494.00,2494.00,2494.00,2494.00,2494.00,2494.00,0.00,0E-15
129,OS1068_XL,KURTA SET - OS1068 (SURMAYA),KURTA SET,2495.00,950.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,0.00,0E-15
1125,OS277KR_S,KURTA - OS277KR (MIX),KURTA,2295.00,440.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,0.00,0E-15
796,OS203_1100_XL,KURTA - OS203_1100 (MIX),KURTA,2138.00,529.00,2395.00,2395.00,2395.00,2395.00,2395.00,2395.00,2395.00,0.00,0E-15
461,OS148_2XL,KURTA - OS148 (MIX),KURTA,1695.00,395.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,0.00,0E-15
819,OS207_3145_S,KURTA - OS207_3145 (MOMENTS),KURTA,2178.00,538.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,0.00,0E-15
106,OS1063_2XL,KURTA - OS1063 (MIX),KURTA,2395.00,540.00,2695.00,2395.00,2395.00,2695.00,2395.00,2395.00,2395.00,300.00,12.530000000000000
1151,OS280_2XL,KURTA SET - OS280 (MIX),KURTA SET,3297.00,650.00,3297.00,3297.00,3297.00,3297.00,3297.00,3297.00,3297.00,0.00,0E-15
770,OS199_5046_M,KURTA - OS199_5046 (COLORS-7),KURTA,1538.00,381.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,0.00,0E-15
86,OS1056_S,KURTA SET - OS1056 (SURMAYA),KURTA SET,5395.00,1295.00,5395.00,5395.00,5395.00,5395.00,5395.00,5395.00,5395.00,0.00,0E-15
584,OS167_XS,KURTA - OS167 (MIX),KURTA,1695.00,395.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,0.00,0E-15
484,OS151_XL,KURTA - OS151 (MIX),KURTA,1995.00,425.00,1895.00,1995.00,1995.00,1995.00,1995.00,1995.00,1995.00,100.00,5.280000000000000
1294,OS326_S,KURTA - OS326 (MIX),KURTA,1878.00,467.00,1995.00,1995.00,1995.00,1995.00,1995.00,1995.00,1995.00,0.00,0E-15
627,OS175_3153_2XL,KURTA - OS175_3153 (BREEZE-4),KURTA,2038.00,505.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,0.00,0E-15
1194,OS287KR_L,KURTA - OS287KR (MIX),KURTA,2195.00,425.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,0.00,0E-15
1317,OSKR266_XL,NILL - OSKR266 (NILL),NILL,1995.00,425.00,1995.00,1995.00,1995.00,1995.00,1995.00,1995.00,1995.00,0.00,0E-15
776,OS200_5041_M,KURTA - OS200_5041 (COLORS-7),KURTA,1538.00,381.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,0.00,0E-15
604,OS171_1096_3XL,KURTA - OS171_1096 (MIX),KURTA,2238.00,552.00,2395.00,2395.00,2395.00,2395.00,2395.00,2395.00,2395.00,0.00,0E-15
63,OS1041_XL,KURTA SET - OS1041 (MIX),KURTA SET,0.00,0.00,,2895.00,,,,,,0.00,0E-15
504,OS155_3XL,KURTA - OS155 (MIX),KURTA,1895.00,395.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,0.00,0E-15
6,FOUR GEMS-2,NILL - FOUR GEMS-2 (NILL),NILL,1695.00,899.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,0.00,0E-15
255,OS111_3074_3XL,KURTA - OS111_3074 (MIX),KURTA,1895.00,471.00,1895.00,1895.00,1895.00,1895.00,1995.00,1895.00,1995.00,100.00,5.280000000000000
1025,OS261_15381_3XL,KURTA - OS261_15381 (MIX),KURTA,1695.00,395.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,0.00,0E-15
398,OS134_XL,KURTA SET - OS134 (MIX),KURTA SET,3495.00,790.00,3495.00,3495.00,3495.00,3495.00,3495.00,3495.00,3495.00,0.00,0E-15
896,OS220_3154_S,KURTA - OS220_3154 (BREEZE-4),KURTA,2038.00,505.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,0.00,0E-15
292,OS113_3090_3XL,KURTA - OS113_3090 (MIX),KURTA,1995.00,500.00,1995.00,1995.00,1995.00,1995.00,2095.00,1995.00,2095.00,100.00,5.010000000000000
43,OS102_14255_XL,KURTA - OS102_14255 (MIX),KURTA,1595.00,381.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,0.00,0E-15
647,OS178_1115_L,KURTA - OS178_1115 (MIX),KURTA,2398.00,595.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,0.00,0E-15
1088,OS272_XL,KURTA SET - OS272 (FOUR GEMS 2),KURTA SET,2795.00,680.00,2795.00,2795.00,2995.00,2795.00,2795.00,2795.00,2795.00,200.00,7.160000000000000
833,OS210_3137_2XL,KURTA - OS210_3137 (MIX),KURTA,2098.00,519.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,0.00,0E-15
839,OS211_3011_2XL,KURTA - OS211_3011 (MIX),KURTA,1878.00,467.00,1995.00,1995.00,1995.00,1995.00,1995.00,1995.00,1995.00,0.00,0E-15
590,OS168_XL,KURTA - OS168 (MIX),KURTA,1695.00,395.00,2495.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,800.00,47.200000000000000
982,OS254_15374_2XL,KURTA - OS254_15374 (MIX),KURTA,1695.00,395.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,0.00,0E-15
441,OS144_L,TOPS - OS144 (MIX),TOPS,1795.00,425.00,1795.00,1795.00,1795.00,1795.00,1795.00,1795.00,1795.00,0.00,0E-15
939,OS227_1437_XL,KURTA SET - OS227_1437 (ROZANA),KURTA SET,2378.00,590.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,0.00,0E-15
298,OS1137_3XL,KURTA SET - OS1137 (SURMAYA),KURTA SET,2695.00,1150.00,2695.00,2695.00,2695.00,2695.00,2695.00,2695.00,2695.00,0.00,0E-15
1131,OS278_S,KURTA SET - OS278 (MIX),KURTA SET,3295.00,650.00,3295.00,2995.00,3295.00,3295.00,3295.00,3295.00,3295.00,300.00,10.020000000000000
49,OS103_4171_S,KURTA - OS103_4171 (MIX),KURTA,1995.00,500.00,1995.00,1995.00,1995.00,1995.00,2095.00,1995.00,2095.00,100.00,5.010000000000000
