Country,State,City,Region,TotalOrders,TotalUnitsSold,GrossRevenue,NetRevenue,GlobalRevenueSharePct
IN,TAMIL NADU,MANALURPET,India,1,1,330.00,330.00,0.000000
IN,TAMIL NADU,"SOMANUR, COIMBATORE",India,3,3,830.00,830.00,0.000000
IN,MADHYA PRADESH,DAHI,India,5,3,4738.18,3648.00,0.000000
IN,UTTAR PRADESH,KHAIRABAD SITAPUR DISTRICT,India,3,1,435.00,435.00,0.000000
IN,DELHI,"NEW DELHI, DELHI CANTT",India,1,1,1163.00,1163.00,0.000000
IN,UTTAR PRADESH,PIPIGANJ,India,1,1,989.00,989.00,0.000000
IN,MAHARASHTRA,ANDHERI E,India,1,1,517.00,517.00,0.000000
IN,TAMIL NADU,TIRUCHIRAPPALLI - 620102,India,1,1,735.00,735.00,0.000000
IN,KARNATAKA,"CHAMARAJANAGAR, DISTRICT AND SUBDISTRICT",India,1,1,523.00,523.00,0.000000
IN,CHHATTISGARH,NARHARPUR,India,1,1,1258.00,1258.00,0.000000
IN,WEST BENGAL,HIJULI,India,3,3,1968.00,1968.00,0.000000
IN,HIMACHAL PRADESH,SHIMLA-717009,India,1,1,872.00,872.00,0.000000
IN,TELANGANA,HANMAKONDA,India,1,1,759.00,759.00,0.000000
IN,MAHARASHTRA,MANJLEGAON,India,1,1,725.00,725.00,0.000000
IN,ANDHRA PRADESH,VIJAYANAGARAM,India,1,1,399.00,399.00,0.000000
IN,KERALA,THIRUVALLAM,India,1,1,442.00,442.00,0.000000
IN,HARYANA,MAHENDRAGARH DISTRICT,India,1,1,1065.00,1065.00,0.000000
IN,CHHATTISGARH,JANJGIR CHAMPA,India,1,1,735.00,735.00,0.000000
IN,TAMIL NADU,AVADI,India,1,1,759.00,759.00,0.000000
IN,TELANGANA,NARSAPUR,India,1,1,342.00,342.00,0.000000
IN,TAMIL NADU,"NEW PERUNGALATHUR, CHENNAI",India,1,1,653.00,653.00,0.000000
IN,KERALA,VELLANGALLUR,India,1,2,942.00,942.00,0.000000
IN,MAHARASHTRA,CHANDUR AMRAVATI DISTRICT,India,2,2,560.00,560.00,0.000000
IN,RAJASTHAN,SHAHJAHANPUR,India,1,1,1523.00,1523.00,0.000000
IN,ANDHRA PRADESH,"EDULAMUSTOOR ,BATHALAPALLE",India,1,1,295.00,295.00,0.000000
IN,TAMIL NADU,PUDUPALAYAM AGRAHARAM,India,1,1,432.00,432.00,0.000000
IN,MADHYA PRADESH,RAJGARH,India,1,1,517.00,517.00,0.000000
IN,KERALA,KECHERY,India,1,0,662.86,0.00,0.000000
IN,KERALA,CHERUKUNNU,India,3,2,1355.14,459.00,0.000000
IN,KERALA,"MARATHAKKARA, THRISSUR",India,1,1,399.00,399.00,0.000000
IN,PUNJAB,PATHANKOT ( MAMUN ),India,1,1,955.00,955.00,0.000000
IN,WEST BENGAL,CHAKDAHA,India,9,9,5689.00,5689.00,0.000000
IN,MAHARASHTRA,NALLASOPRA EAST MUMBI,India,3,3,1331.00,1331.00,0.000000
IN,ANDHRA PRADESH,PERECHERLA,India,3,3,2471.00,2471.00,0.000000
IN,MADHYA PRADESH,VIDISHA,India,8,8,4950.00,4950.00,0.000000
IN,KERALA,KANDAMKUNNU,India,1,0,0.00,0.00,0.000000
IN,GUJARAT,SARGASAN VILLAGE,India,2,2,1407.00,1407.00,0.000000
IN,KERALA,PERAVOOR,India,1,0,0.00,0.00,0.000000
IN,TAMIL NADU,TIRUPATTUR,India,3,3,3225.00,1075.00,0.000000
IN,KARNATAKA,SIDDAPUR,India,4,3,1913.00,1913.00,0.000000
IN,ODISHA,KHALIAPALI,India,2,2,1900.00,1900.00,0.000000
IN,BIHAR,RAXAUL BAZAR,India,47,57,47706.88,40752.00,0.020000
IN,TAMIL NADU,"BUDAMANGALAM , THIRUVARUR DISTRICT",India,1,1,399.00,399.00,0.000000
IN,UTTAR PRADESH,CHANDAUSI,India,11,13,8786.00,8022.00,0.000000
IN,MAHARASHTRA,RASAYANI,India,2,2,1782.00,1782.00,0.000000
IN,KERALA,KODINHI P O,India,2,2,2230.00,2230.00,0.000000
IN,ANDHRA PRADESH,PUTTUR,India,13,10,6245.00,6245.00,0.000000
IN,ASSAM,SILCHAR,India,77,68,43944.71,37049.00,0.020000
IN,TAMIL NADU,TIMIRI,India,1,1,735.00,735.00,0.000000
IN,KERALA,BEYPORE,India,9,9,5626.00,5626.00,0.000000
IN,GOA,VERNA,India,16,13,8001.57,7433.00,0.000000
IN,ANDHRA PRADESH,DENDULURU,India,1,1,725.00,725.00,0.000000
IN,WEST BENGAL,SURI,India,12,11,5754.00,5355.00,0.000000
IN,UTTAR PRADESH,BIJAULI INDUSTRIAL AREA,India,1,1,885.00,0.00,0.000000
IN,KARNATAKA,DERALAKATTE/ MANGALORE,India,1,1,387.00,387.00,0.000000
IN,MAHARASHTRA,SHRIGONDA,India,4,3,1363.00,1363.00,0.000000
IN,WEST BENGAL,RAMNAGAR,India,4,2,1806.00,1806.00,0.000000
IN,UTTAR PRADESH,DATAGANJ,India,2,0,1285.72,0.00,0.000000
IN,KARNATAKA,DODDABALLAPURA,India,1,1,696.00,696.00,0.000000
IN,PUNJAB,FARIDKOT,India,8,8,5564.00,5046.00,0.000000
IN,JAMMU & KASHMIR,KULGAM,India,12,10,12474.29,8898.00,0.010000
IN,MAHARASHTRA,T,India,1,1,486.00,0.00,0.000000
IN,UTTAR PRADESH,PAKWARA,India,1,1,725.00,725.00,0.000000
IN,JAMMU & KASHMIR,KIRPIND,India,1,1,613.00,613.00,0.000000
IN,PUNJAB,RAMPURA PHUL,India,4,5,2937.00,2937.00,0.000000
IN,TAMIL NADU,"POLLACHI, COIMBATORE",India,2,2,1059.00,1059.00,0.000000
IN,KERALA,MUNDERI,India,1,1,325.00,325.00,0.000000
INDIA,DC,WASHINGTON,Global,702,2048,624960.81,611830.59,0.290000
IN,KERALA,MARANCHERI,India,2,1,1343.24,688.00,0.000000
IN,TAMIL NADU,MYLAUDY,India,1,1,568.00,568.00,0.000000
IN,GUJARAT,MAHESANA,India,25,25,17254.28,16520.00,0.010000
IN,MAHARASHTRA,LONI KALBHOR,India,5,4,2480.00,2480.00,0.000000
IN,CHHATTISGARH,RAWAN AMBUJA CEMENT PLANT,India,2,2,1031.00,1031.00,0.000000
IN,MADHYA PRADESH,RANAPUR,India,1,1,698.00,698.00,0.000000
IN,RAJASTHAN,AJMER,India,86,78,60955.65,52040.00,0.030000
IN,UTTAR PRADESH,IGLAS,India,3,1,1333.28,459.00,0.000000
IN,CHHATTISGARH,MANDHAR INDUSTRIAL AREA,India,3,3,2401.00,2401.00,0.000000
IN,GOA,NERUL,India,1,1,1133.00,1133.00,0.000000
IN,ANDHRA PRADESH,TIRUPATHI,India,11,12,9127.00,9127.00,0.000000
IN,HIMACHAL PRADESH,RAJGARH,India,1,1,368.00,368.00,0.000000
IN,ASSAM,DHEKIAJULI,India,3,4,2287.00,2287.00,0.000000
IN,GUJARAT,SARIGAM,India,3,3,2488.00,2488.00,0.000000
IN,KERALA,KODUVAYUR,India,1,1,1186.00,1186.00,0.000000
IN,KERALA,PEERMADE,India,4,3,1653.00,1653.00,0.000000
IN,ANDAMAN & NICOBAR,PORTBLAIR,India,11,8,6004.14,4467.00,0.000000
IN,KARNATAKA,RABKAVI BANHATTI,India,1,0,0.00,0.00,0.000000
IN,MAHARASHTRA,SHRIVARDHAN,India,2,2,1418.00,1418.00,0.000000
IN,UTTAR PRADESH,"GAUTAM BUDDHA NAGAR,NOIDA",India,1,1,949.00,949.00,0.000000
IN,CHHATTISGARH,PALARI,India,1,1,533.00,533.00,0.000000
IN,MADHYA PRADESH,SINGRAULI,India,20,22,14249.00,12751.00,0.010000
IN,MAHARASHTRA,BHUGAON,India,1,1,493.00,493.00,0.000000
IN,WEST BENGAL,PANCHLA,India,5,5,3449.00,3449.00,0.000000
IN,KERALA,PANOOR,India,2,2,1250.00,1250.00,0.000000
IN,MAHARASHTRA,MIRA ROAD EAST,India,7,7,4382.00,4382.00,0.000000
IN,TAMIL NADU,CHENNAI 126,India,2,2,1301.00,1301.00,0.000000
IN,MAHARASHTRA,SEAWOOD EAST NAVI MUMBAI,India,1,1,1186.00,1186.00,0.000000
IN,MAHARASHTRA,PAUNI,India,2,2,1293.00,1293.00,0.000000
IN,ODISHA,JAJUR ROAD,India,1,1,824.00,824.00,0.000000
IN,KARNATAKA,UTTARA KANNADA,India,3,3,1145.00,1145.00,0.000000
IN,ANDHRA PRADESH,GAVARAVARAM,India,4,8,3013.00,3013.00,0.000000
UNITED STATES,TX,AUSTIN,North America,3481,10350,3235664.44,3137663.70,1.520000
IN,KERALA,CHETHIPUZHA,India,5,7,4726.00,4726.00,0.000000
IN,KARNATAKA,TUCHAMAKERI,India,1,1,566.00,566.00,0.000000
IN,ASSAM,BONGAIGAON RPCL TOWNSHIP,India,1,1,1091.00,1091.00,0.000000
IN,WEST BENGAL,PATIRAM,India,1,1,399.00,399.00,0.000000
IN,BIHAR,MAHNAR BAZAR,India,3,3,2183.00,2183.00,0.000000
IN,JHARKHAND,KODERMA,India,2,2,2344.00,1556.00,0.000000
IN,MAHARASHTRA,"WAGHOLI, PUNE",India,3,4,2741.00,2741.00,0.000000
IN,TAMIL NADU,NATHAM,India,1,1,399.00,399.00,0.000000
IN,KARNATAKA,"HOLEALUR, DISTRICT: GADAG",India,2,2,1253.00,1253.00,0.000000
IN,TAMIL NADU,MADURAI- 625004,India,1,1,399.00,399.00,0.000000
IN,MAHARASHTRA,PIMPALGAON,India,2,0,2210.72,0.00,0.000000
IN,ANDHRA PRADESH,ICHCHAPURAM,India,3,3,3339.00,3339.00,0.000000
IN,RAJASTHAN,MASUDA,India,1,1,899.00,899.00,0.000000
IN,KERALA,"CHAMPAKULAM, ALAPPUZHAA",India,1,1,435.00,435.00,0.000000
IN,WEST BENGAL,SHEAKHALA,India,1,1,627.00,627.00,0.000000
IN,UTTAR PRADESH,USKA BAZAR,India,2,1,599.00,599.00,0.000000
IN,MAHARASHTRA,"CBD BELAPUR , NAVI MUMBAI",India,1,1,869.00,869.00,0.000000
IN,MAHARASHTRA,SINGNAPUR KOPARGAON,India,1,2,2151.00,0.00,0.000000
IN,KARNATAKA,VIJAYPUR,India,1,1,397.00,397.00,0.000000
IN,KARNATAKA,"YELAHANKA 64,BENGALURU",India,1,1,735.00,735.00,0.000000
IN,KERALA,ALLAPUZHA,India,1,1,382.00,382.00,0.000000
IN,JHARKHAND,CIP HOSPITAL KANKE Q NO N3 14 RANCHI,India,1,1,626.00,626.00,0.000000
IN,GUJARAT,MANDVI SURAT DISTRICT,India,2,1,1204.00,1204.00,0.000000
IN,UTTARAKHAND,1,India,1,1,533.00,533.00,0.000000
IN,BIHAR,MOHAMMADPUR URF CHAINPUR,India,2,2,602.00,602.00,0.000000
IN,MAHARASHTRA,PAROLA,India,1,1,1068.00,1068.00,0.000000
IN,KERALA,KASARGOD,India,3,3,1604.00,1169.00,0.000000
IN,WEST BENGAL,KOLKATA 700063,India,1,1,507.00,507.00,0.000000
IN,GUJARAT,"UMALLA ,DI:BHARUCH",India,2,2,593.00,593.00,0.000000
IN,MAHARASHTRA,RASAYANI MOHOPADA,India,1,1,635.00,635.00,0.000000
IN,ANDHRA PRADESH,PERAVALI,India,2,1,435.00,435.00,0.000000
IN,KERALA,ERNAKULAM.,India,2,2,2490.00,1245.00,0.000000
IN,GOA,"MAPUSA, BARDEZ",India,2,2,1634.00,1634.00,0.000000
IN,WEST BENGAL,BINPUR I,India,1,1,475.00,475.00,0.000000
IN,WEST BENGAL,SANKRAIL,India,1,1,1099.00,1099.00,0.000000
IN,KERALA,KOTTAYM,India,1,1,771.00,771.00,0.000000
IN,MADHYA PRADESH,RAJPUR,India,1,1,517.00,517.00,0.000000
